episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
domo_community_forum::57034::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Sample Data in Business-in-a-Box Is it possible for an Admin to hide all sample data from other users within business in a box? I see it can be done per card but looking for a faster way to do this. Is it possible for an Admin to hide all sample data from other users within bu...
domo_community_forum::62157::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Start Date End Date Filter? Date Selector or something else? Is it possible to have a card that's a simple two box date range filter? Click Start Date, calendar popup appears, pick the date. Click End Date, calendar popup appears, pick the date. The Range Selector is too cumbe..."
domo_community_forum::46583::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"[BigQuery data] Delete data from certain days Hi Guys, I have a dataset that imports data from BigQuery everyday. Every morning a query is scheduled to get data from the previous day and append it to the data set. Unfortunately, data from 1//26/2020 and 1/27/2020 was incomplet..."
domo_community_forum::64749::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Calculation error: Duplicate calculation name Over the past few days, I've been facing the issue of a calculation error: Duplication calculation name. I believe that other DOMO users might have also be experiencing this issue. Despite having different datasets, when validating..."
domo_community_forum::37799::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"% calculation for a table card I need to calculate the percentage in a table card, the table like this:. I want to calculate the % based on Sent. e.g delivered % =4800/5000, Total bounce % =120/5000. I wrote this beast mode, but return nothing, can you please let me know what..."
domo_community_forum::69587::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"AI Readiness Publication Issue When I refresh a publication of an app where datasets have AI Readiness changes, I'm not seeing those changes reflected in the published instanced. Is this a bug? I'm also unable to see the AI Chat feature in the sub instance where I'm publishing..."
domo_community_forum::70547::01,domo_community_forum,exploratory_edge_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,2,"Is it possible to update specific rows in a Domo Dataset via API? Hi everyone, I’ve been exploring the capabilities of connecting to Domo Datasets from an external service using the API, and I couldn’t find a way to perform an update on existing rows. So far, I’ve only come ac..."
domo_community_forum::53605::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How to build acard to show breakdown of revenue by Margin % on transactions Hi, I would like to build a card to show how much revenue is generated by sales at different margin % bands. Is there an easy way to accomplish this? I think I could add a column to the dataset (alread..."
domo_community_forum::57945::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,failed to convert value from string to boolean Can someone suggest why ETL Formul doesn't working ?? I try to get dynamic current quarter data filter from dataset Capture6.JPG Can someone suggest why ETL Formul doesn't working ?? I try to get dynamic current quarter data filte...
domo_community_forum::48739::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Aggregate Multiple Text-based Columns to Card Hello Domo Community! Long time reader, first time poster... hoping someone out there might have a solution for a relative newbie to domo and using beastmode. The Sitch I'm working with a file right now that will show pass/fail res..."
